128,64,0|128,128,196
enikoko
6,2,2,2,2,2,2,6,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,30,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,10,0,0,30,0,6,0,0,0,0,0,6,0,42,0,0,0,42,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,30,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,42,0,6,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,42,0,30,0,0,0,0,42,0,30,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,30,0,0,0,0,0,30,0,0,0,0,0,0,42,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,42,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,0,0,0,0
6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
